seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
12750,2024,ITA.1,104,6729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:04
12750,2024,ITA.1,4007,11935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:08
12750,2024,ITA.1,2572,12910,10,0,0,1,0,0,0,0,0,0,0,0,87,24,12,2025-02-10 05:41:05
12750,2024,ITA.1,111,24412,7,1,7,10,1,0,0,1,1,0,5,0,0,0,6,2025-02-10 05:41:07
12750,2024,ITA.1,111,32855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-01 05:38:52
12750,2024,ITA.1,3263,32855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-23 04:46:14
12750,2024,ITA.1,107,68070,12,4,14,4,1,0,0,0,0,1,3,1,0,1,4,2025-02-10 05:41:05
12750,2024,ITA.1,111,76017,13,3,10,23,0,0,0,2,1,8,21,1,0,3,8,2025-02-10 05:41:07
12750,2024,ITA.1,104,84627,9,2,7,3,1,0,1,0,0,2,8,0,0,3,7,2025-02-10 05:41:04
12750,2024,ITA.1,105,86758,2,0,0,0,0,0,0,0,0,0,0,0,21,8,1,2025-02-10 05:41:04
12750,2024,ITA.1,105,89216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:04
12750,2024,ITA.1,4007,91776,14,8,15,6,2,1,0,0,1,2,5,0,0,4,12,2025-02-10 05:41:08
12750,2024,ITA.1,110,91873,19,7,16,15,2,0,1,2,2,3,8,2,0,4,8,2025-02-10 05:41:07
12750,2024,ITA.1,118,92055,6,3,1,6,0,0,0,0,0,0,4,0,0,0,3,2025-02-10 05:41:09
12750,2024,ITA.1,2925,93062,16,6,8,22,1,0,0,1,2,5,15,1,0,0,17,2025-02-10 05:41:05
12750,2024,ITA.1,110,93197,23,0,0,1,0,0,0,0,5,0,0,0,187,55,21,2025-02-10 05:41:07
12750,2024,ITA.1,118,93816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:09
12750,2024,ITA.1,110,98193,8,8,4,1,1,0,0,1,0,0,3,0,0,0,3,2025-02-10 05:41:07
12750,2024,ITA.1,118,99909,12,3,13,1,3,0,0,0,1,0,0,0,0,8,16,2025-02-10 05:41:09
12750,2024,ITA.1,3263,100681,6,6,2,2,2,0,0,0,1,0,2,0,0,0,0,2025-02-10 05:41:06
12750,2024,ITA.1,3240,101360,13,0,0,1,0,0,0,0,1,0,0,0,174,40,28,2024-07-13 02:53:09
12750,2024,ITA.1,113,107105,8,5,4,1,3,0,0,0,0,0,0,0,0,0,8,2025-02-10 05:41:08
12750,2024,ITA.1,2572,107105,8,5,4,1,3,0,0,0,0,0,0,0,0,0,8,2025-02-04 05:29:23
12750,2024,ITA.1,2574,107568,23,8,47,12,7,0,0,2,3,1,8,0,0,5,23,2025-02-10 05:41:05
12750,2024,ITA.1,2925,107960,6,2,5,4,1,0,0,0,0,0,0,0,0,0,4,2025-02-10 05:41:05
12750,2024,ITA.1,109,108482,20,0,0,2,0,0,0,1,5,0,0,0,217,52,20,2025-02-10 05:41:06
12750,2024,ITA.1,119,113572,5,4,4,0,1,0,0,0,0,0,1,0,0,3,2,2025-02-10 05:41:06
12750,2024,ITA.1,112,114032,16,12,12,10,2,0,0,0,0,3,13,3,0,0,8,2025-02-10 05:41:07
12750,2024,ITA.1,2572,115025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:05
12750,2024,ITA.1,115,116477,20,5,16,21,3,0,0,1,0,10,26,4,0,1,27,2025-02-10 05:41:08
12750,2024,ITA.1,4007,116477,18,5,15,18,3,0,0,1,0,10,22,4,0,1,23,2025-01-23 05:32:39
12750,2024,ITA.1,105,118986,12,10,2,12,1,0,0,2,1,4,13,0,0,2,2,2025-02-10 05:41:04
12750,2024,ITA.1,111,121036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:07
12750,2024,ITA.1,3263,121090,20,2,14,15,2,0,0,0,6,3,14,1,0,7,14,2025-02-10 05:41:06
12750,2024,ITA.1,115,123591,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2025-02-10 05:41:08
12750,2024,ITA.1,104,123605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-03 04:53:14
12750,2024,ITA.1,2574,125475,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-27 04:49:28
12750,2024,ITA.1,118,125906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-31 04:52:59
12750,2024,ITA.1,2574,125906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:05
12750,2024,ITA.1,119,126752,22,5,6,5,0,0,0,3,2,3,17,1,0,3,25,2025-02-10 05:41:06
12750,2024,ITA.1,239,129285,19,7,12,5,3,0,0,0,0,2,7,0,0,2,13,2025-02-10 05:41:09
12750,2024,ITA.1,103,129358,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2025-02-10 05:41:04
12750,2024,ITA.1,115,129881,1,0,0,0,0,0,0,0,1,0,0,0,15,4,3,2025-01-09 05:39:05
12750,2024,ITA.1,104,130036,19,9,3,7,2,0,0,3,4,9,20,3,0,0,8,2025-02-10 05:41:04
12750,2024,ITA.1,4007,132063,7,1,13,7,1,0,0,0,0,1,2,0,0,5,8,2025-02-10 05:41:08
12750,2024,ITA.1,4007,132070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-30 04:51:03
