seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
12716,2024,ENG.4,345,5883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:42:30
12716,2024,ENG.4,320,7687,28,1,22,27,2,0,1,2,0,13,41,4,0,0,36,2025-02-10 05:42:25
12716,2024,ENG.4,352,7687,25,13,8,9,0,0,0,2,0,7,24,1,0,0,17,2024-07-13 02:56:55
12716,2024,ENG.4,343,8497,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2025-02-10 05:42:25
12716,2024,ENG.4,389,9253,20,1,0,4,1,0,0,0,0,0,0,0,0,49,23,2025-02-10 05:42:27
12716,2024,ENG.4,3231,11495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-13 02:56:55
12716,2024,ENG.4,352,11547,38,4,48,39,7,0,0,6,21,53,113,24,0,0,31,2024-07-13 02:56:55
12716,2024,ENG.4,320,11595,21,16,14,11,2,0,0,0,0,4,14,1,0,0,10,2025-02-10 05:42:25
12716,2024,ENG.4,2731,16601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:42:23
12716,2024,ENG.4,278,17277,4,4,0,2,1,0,0,0,0,0,0,0,0,0,1,2025-01-04 05:42:01
12716,2024,ENG.4,2731,17277,5,5,0,2,1,0,0,0,0,0,1,0,0,0,1,2025-02-10 05:42:23
12716,2024,ENG.4,279,20016,20,7,14,11,2,0,0,0,0,9,21,1,0,0,13,2025-02-10 05:42:26
12716,2024,ENG.4,389,24675,16,13,2,15,1,0,0,1,0,3,8,1,0,0,9,2025-02-10 05:42:27
12716,2024,ENG.4,352,26614,46,3,52,73,9,0,0,6,2,45,110,16,0,0,47,2024-07-13 02:56:55
12716,2024,ENG.4,282,30074,15,1,5,3,1,0,1,0,1,0,2,0,0,0,24,2024-07-13 02:56:49
12716,2024,ENG.4,19262,31744,16,2,13,11,2,0,0,0,0,10,22,1,0,0,20,2025-02-10 05:42:28
12716,2024,ENG.4,390,32234,4,3,1,2,1,0,0,0,0,0,0,0,0,0,2,2025-02-10 05:42:28
12716,2024,ENG.4,387,34171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:42:24
12716,2024,ENG.4,304,34595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-13 02:56:50
12716,2024,ENG.4,3129,39188,26,3,30,36,7,0,0,1,0,9,38,4,0,0,32,2025-02-10 05:42:24
12716,2024,ENG.4,3129,39191,3,3,1,0,0,0,0,0,0,0,1,0,0,0,1,2025-01-25 05:26:33
12716,2024,ENG.4,279,40037,2,0,1,1,0,0,0,0,0,1,4,0,0,0,4,2025-02-10 05:42:26
12716,2024,ENG.4,340,41384,25,6,25,15,4,0,0,2,0,33,81,13,0,0,16,2025-02-10 05:42:29
12716,2024,ENG.4,352,42189,33,23,20,17,1,0,0,0,4,23,54,8,0,0,8,2024-07-13 02:56:55
12716,2024,ENG.4,352,42252,7,1,0,0,0,0,0,0,0,0,0,0,0,8,9,2024-07-13 02:56:55
12716,2024,ENG.4,4703,42369,10,0,0,2,1,0,0,0,0,0,0,0,0,24,5,2025-02-10 05:42:30
12716,2024,ENG.4,279,43617,30,12,18,21,5,0,0,1,0,14,35,7,0,0,17,2025-02-10 05:42:26
12716,2024,ENG.4,2731,45368,23,0,41,38,5,0,0,4,0,21,52,7,0,0,32,2025-02-10 05:42:23
12716,2024,ENG.4,345,45706,28,1,26,26,7,1,0,0,0,4,22,0,0,0,40,2025-02-10 05:42:30
12716,2024,ENG.4,635,45706,27,1,25,24,6,1,0,0,0,4,22,0,0,0,38,2025-02-09 05:45:54
12716,2024,ENG.4,3129,46335,16,1,11,8,1,0,0,0,0,2,3,1,0,0,21,2025-02-10 05:42:24
12716,2024,ENG.4,304,65473,32,9,16,31,3,1,0,12,3,13,35,4,0,0,29,2024-07-13 02:56:50
12716,2024,ENG.4,343,65474,2,0,2,4,0,0,0,0,0,0,1,0,0,0,1,2025-02-10 05:42:25
12716,2024,ENG.4,387,66519,8,3,0,4,0,0,0,0,0,1,3,0,0,0,6,2025-02-10 05:42:24
12716,2024,ENG.4,642,67561,17,5,8,14,0,0,0,0,0,5,13,1,0,0,15,2025-02-10 05:42:24
12716,2024,ENG.4,3231,70404,17,5,4,9,3,0,0,2,0,0,1,0,0,0,30,2024-07-13 02:56:55
12716,2024,ENG.4,387,74694,11,1,10,2,4,0,1,1,0,2,7,0,0,0,12,2025-01-06 05:37:10
12716,2024,ENG.4,3802,75642,25,2,18,22,3,0,0,1,0,2,22,0,0,0,19,2025-02-10 05:42:23
12716,2024,ENG.4,642,82553,4,0,1,2,0,0,1,0,0,0,2,0,0,0,3,2025-02-10 05:42:24
12716,2024,ENG.4,282,82889,19,0,1,3,2,0,0,0,0,0,0,0,0,59,35,2024-07-13 02:56:49
12716,2024,ENG.4,642,82889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:42:24
12716,2024,ENG.4,400,84105,46,0,1,6,1,0,0,0,0,0,0,0,0,101,48,2024-07-13 02:56:47
12716,2024,ENG.4,3129,85677,20,3,17,14,1,0,0,1,0,3,7,1,0,0,25,2025-02-03 14:46:02
12716,2024,ENG.4,3231,87560,15,1,0,1,0,0,0,0,0,0,0,0,0,58,23,2024-07-13 02:56:55
12716,2024,ENG.4,642,92735,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2025-02-10 05:42:24
12716,2024,ENG.4,282,97725,16,2,15,10,7,0,0,1,7,11,29,4,0,0,27,2024-07-13 02:56:49
12716,2024,ENG.4,3231,97794,25,0,1,1,2,0,0,0,0,0,1,0,0,57,43,2024-07-13 02:56:55
12716,2024,ENG.4,304,98512,45,5,49,56,1,0,0,2,22,36,94,12,0,0,43,2024-07-13 02:56:50
12716,2024,ENG.4,3802,99499,7,1,10,2,2,0,0,0,0,0,0,0,0,0,3,2025-02-10 05:42:23
12716,2024,ENG.4,387,104233,29,0,38,17,6,0,0,3,0,5,10,2,0,0,28,2025-02-10 05:42:24
12716,2024,ENG.4,352,105400,29,4,10,8,2,0,0,1,0,4,7,1,0,0,38,2024-07-13 02:56:55
12716,2024,ENG.4,320,106130,18,0,0,2,3,0,0,0,0,0,0,0,0,49,22,2025-02-10 05:42:25
12716,2024,ENG.4,3802,107565,7,0,11,3,3,0,0,1,0,1,3,1,0,0,4,2025-02-10 05:42:23
12716,2024,ENG.4,3802,107874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-31 05:41:36
12716,2024,ENG.4,4703,108328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:42:30
12716,2024,ENG.4,343,108374,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,2025-02-10 05:42:25
12716,2024,ENG.4,635,113029,10,0,2,20,1,0,0,0,0,0,4,0,0,0,13,2025-02-10 05:42:29
12716,2024,ENG.4,19262,113553,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2025-02-10 05:42:28
12716,2024,ENG.4,345,113615,21,12,5,5,2,0,0,0,0,12,31,3,0,0,20,2025-02-10 05:42:30
12716,2024,ENG.4,340,113757,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2025-01-01 05:40:48
