seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
12713,2024,ENG.2,335,4474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-13 02:49:57
12713,2024,ENG.2,383,4775,27,13,10,17,4,0,0,0,5,4,24,1,0,1,8,2025-02-10 05:44:46
12713,2024,ENG.2,374,5527,17,16,11,3,1,0,0,0,0,0,2,0,0,1,9,2025-01-20 14:29:44
12713,2024,ENG.2,399,6156,27,7,22,25,1,0,0,2,9,3,19,0,0,4,29,2025-02-10 05:44:45
12713,2024,ENG.2,369,7441,1,0,0,1,0,0,0,0,0,0,0,0,9,7,2,2025-02-10 05:44:42
12713,2024,ENG.2,336,8327,17,8,5,4,2,0,0,0,1,0,3,0,0,8,12,2025-02-10 05:44:45
12713,2024,ENG.2,394,10176,26,0,33,21,5,0,0,1,4,2,8,0,0,17,31,2025-02-10 05:44:44
12713,2024,ENG.2,311,12669,30,6,17,40,2,0,0,3,2,10,33,4,0,4,30,2025-02-10 05:44:43
12713,2024,ENG.2,301,16040,12,8,10,9,1,2,0,1,0,2,11,0,0,0,8,2025-02-10 05:44:42
12713,2024,ENG.2,375,17861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-13 02:50:00
12713,2024,ENG.2,311,18973,18,3,6,11,2,0,0,1,1,2,6,0,0,14,21,2025-02-10 05:44:43
12713,2024,ENG.2,335,20553,9,1,0,2,0,0,0,0,1,0,0,0,113,31,11,2024-07-13 02:49:57
12713,2024,ENG.2,357,30116,12,2,15,6,2,0,0,0,3,4,11,0,0,0,4,2025-02-10 05:44:42
12713,2024,ENG.2,318,39191,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2024-08-31 05:00:19
12713,2024,ENG.2,375,39902,23,13,12,11,1,0,0,1,1,10,31,5,0,0,7,2024-07-13 02:50:00
12713,2024,ENG.2,336,40192,18,8,9,6,3,0,0,0,2,3,18,2,0,6,9,2025-02-10 05:44:45
12713,2024,ENG.2,365,40192,15,8,5,3,2,0,0,0,1,3,14,2,0,3,5,2025-01-09 05:37:13
12713,2024,ENG.2,336,40424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:44:45
12713,2024,ENG.2,333,41011,30,0,25,57,4,0,0,5,4,5,30,2,0,10,35,2025-02-10 05:44:40
12713,2024,ENG.2,402,41190,9,1,1,6,0,0,0,1,0,0,6,0,0,3,11,2024-07-13 02:50:01
12713,2024,ENG.2,333,41966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-04 05:39:15
12713,2024,ENG.2,385,41966,6,1,2,5,3,0,0,0,0,0,1,0,0,4,5,2025-02-10 05:44:44
